boiled rice, health drinks, mosquito repellent, other rice products, raw rice, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, gourd / cucumber, other sweets, other vegetables, root vegetables, sunflower oils, toor dal, whole spices,,,,,,,,,,,,,,,,,,,
banana, boiled rice, bread, chips, milk drinks, root vegetables, sunflower oils, toor dal, yogurt / lassi,,,,,,,,,,,,,,,,,,,
organic f/v, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, bread, ice creams / desserts, namkeen,,,,,,,,,,,,,,,,,,,,,,,,
namkeen, organic f/v, other dals, other vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, bread, exotic vegetables, health drinks, honey, root vegetables, sugar, sunflower oils,,,,,,,,,,,,,,,,,,,
banana, besan, namkeen, organic f/v, other dals, snacky nuts, whole spices,,,,,,,,,,,,,,,,,,,,,
toor dal,,,,,,,,,,,,,,,,,,,,,,,,,,,
boiled rice, butter / cream, curd, honey, organic f/v,,,,,,,,,,,,,,,,,,,,,,,
ice creams / desserts, namkeen, other dals, raw peanuts, raw rice, sooji / rava, whole spices,,,,,,,,,,,,,,,,,,,,,
namkeen, organic dals / pulses, organic flours, organic salt,sugar / jaggery, other dals, other sauces, other vegetables, regular pasta, root vegetables,,,,,,,,,,,,,,,,,,
besan, cooking sauce, other dals, root vegetables, sooji / rava, urad dal,,,,,,,,,,,,,,,,,,,,,,
banana, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
banana, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
chips, honey, namkeen, raw rice, root vegetables, shampoo, sooji / rava,,,,,,,,,,,,,,,,,,,,,
banana, basmati rice, beans, namkeen, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,
banana, cooking sauce, liquid soaps / bars, moong dal, organic f/v,,,,,,,,,,,,,,,,,,,,,,,
banana, butter / cream, cakes, cream biscuits, organic f/v, other sauces, other vegetables, rice flour,,,,,,,,,,,,,,,,,,,,
namkeen, other vegetables, snacky nuts,,,,,,,,,,,,,,,,,,,,,,,,,
moong dal, other dals, toilet cleaners, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
organic f/v, sugar,,,,,,,,,,,,,,,,,,,,,,,,,,
besan, liquid soaps / bars, other vegetables, packaged drinking water, root vegetables, shaving blade / razors,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, boiled rice, gourd / cucumber, other dals, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,
bread, other vegetables, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, other pooja needs, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,
banana, beans, other vegetables, regular pasta,,,,,,,,,,,,,,,,,,,,,,,,
cream biscuits, namkeen, organic dals / pulses, organic masalas / spices, organic salt,sugar / jaggery, other oils, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,
beans, cakes, cashews, namkeen, other dals, raisins, rasagulla / gulab jamun, sugar, whole spices, yogurt / lassi,,,,,,,,,,,,,,,,,,
gourd / cucumber,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, exotic vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other spreads, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
banana, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
liquid soaps / bars,,,,,,,,,,,,,,,,,,,,,,,,,,,
gourd / cucumber, health drinks, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
other dals, raw rice, sugar, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,,
banana, gourd / cucumber, liquid soaps / bars, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,,,
exotic vegetables, organic f/v, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
beans, maida, ready baking mixes, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
ground coffee, ice creams / desserts, maida, sooji / rava,,,,,,,,,,,,,,,,,,,,,,,,
banana, bread, exotic vegetables, glucose, marie / milk biscuits, moong dal, organic rice / rice products, other vegetables,,,,,,,,,,,,,,,,,,,,
beans, exotic vegetables, gourd / cucumber, liquid detergent, organic dals / pulses, organic f/v, organic masalas / spices, organic salt,sugar / jaggery, other vegetables, raw rice, root vegetables, sugar,,,,,,,,,,,,,,,
beans,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd, instant noodles, organic f/v, sugar,,,,,,,,,,,,,,,,,,,,,,,,
ice creams / desserts, organic dals / pulses, other dals, pasta / noodles, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber,,,,,,,,,,,,,,,,,,,,,,,,,,
namkeen, organic f/v,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, bread, other dals, other vegetables, sunflower oils,,,,,,,,,,,,,,,,,,,,,,
banana, beans, besan, gourd / cucumber, organic f/v, other vegetables, shampoo, urad dal,,,,,,,,,,,,,,,,,,,,
beans, namkeen, other vegetables, root vegetables, sugar, sunflower oils,,,,,,,,,,,,,,,,,,,,,,
organic rice / rice products, rice flour, root vegetables, snacky nuts,,,,,,,,,,,,,,,,,,,,,,,,
bread, cakes, healthy snacks, namkeen, snacky nuts,,,,,,,,,,,,,,,,,,,,,,,
bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, health drinks, namkeen, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
health drinks,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, organic f/v, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
urad dal,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, besan, cashews, cream biscuits, other dals, other rice products, other vegetables, rice flour, sooji / rava, sugar, sunflower oils, toor dal, urad dal, whole spices,,,,,,,,,,,,,,
basmati rice, gourd / cucumber, organic f/v,,,,,,,,,,,,,,,,,,,,,,,,,
boiled rice, raw rice, urad dal,,,,,,,,,,,,,,,,,,,,,,,,,
beans, hair oil, hand wash, raw rice, sunflower oils, toor dal, urad dal,,,,,,,,,,,,,,,,,,,,,
glucose, marie / milk biscuits,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, moong dal, other dals, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, glucose, marie / milk biscuits, moong dal, organic f/v, root vegetables,,,,,,,,,,,,,,,,,,,,,,
basmati rice, cakes, hair colors / dyes, organic f/v,,,,,,,,,,,,,,,,,,,,,,,,
organic f/v, root vegetables, toor dal,,,,,,,,,,,,,,,,,,,,,,,,,
cashews, exotic vegetables, other dry fruits, raisins,,,,,,,,,,,,,,,,,,,,,,,,
beans, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
exotic vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghee, glucose, marie / milk biscuits, health drinks, jaggery, moong dal, organic f/v, organic masalas / spices, other dals, other spreads, other vegetables, regular pasta, root vegetables, sunflower oils, toor dal, veg / fruit,,,,,,,,,,,,
chips, gourd / cucumber, root vegetables, sooji / rava, sugar,,,,,,,,,,,,,,,,,,,,,,,
beans, besan, gourd / cucumber, other dals, other flours, other vegetables, raw rice, whole spices,,,,,,,,,,,,,,,,,,,,
beans, exotic vegetables, namkeen, other dals, other dry fruits, other vegetables, root vegetables, sugar, whole spices,,,,,,,,,,,,,,,,,,,
beans, organic f/v, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
beans, organic f/v, other vegetables, pet food, root vegetables, sooji / rava,,,,,,,,,,,,,,,,,,,,,,
other vegetables, raw rice, sugar, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,,,,
other rice products, sugar,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, cakes, other vegetables, toor dal,,,,,,,,,,,,,,,,,,,,,,,
bread, exotic vegetables, maida, organic f/v, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, health drinks, jaggery, mango juices, moong dal, organic f/v, other dals, other dry fruits, raisins, snacky nuts, sugar, toor dal, veg / fruit, whole spices,,,,,,,,,,,,,,
gourd / cucumber, raw rice, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, boiled rice, gourd / cucumber, ground coffee, moong dal, mosquito repellent, other dals, other rice products, raw rice, sugar, toor dal, urad dal, whole spices,,,,,,,,,,,,,,
banana, beans, moong dal, organic f/v, other vegetables, root vegetables, sunflower oils,,,,,,,,,,,,,,,,,,,,,
beans, hand wash, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, besan, cream biscuits, moong dal, namkeen, other dals, other vegetables, packaged drinking water, raisins,,,,,,,,,,,,,,,,,,
other dals, other vegetables, sugar, toor dal, urad dal,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, boiled rice, milk drinks, namkeen, ready mix, sugar,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, namkeen, organic f/v, other vegetables,,,,,,,,,,,,,,,,,,,,,,,
cream biscuits, instant noodles, organic f/v, other dry fruits, other vegetables, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,
beans, health drinks, instant noodles, organic f/v,,,,,,,,,,,,,,,,,,,,,,,,
banana, cooking paste, ghee, health drinks, honey, moong dal, other dals, other vegetables, raw rice, sugar,,,,,,,,,,,,,,,,,,
gourd / cucumber, other vegetables, root vegetables, sooji / rava, sugar,,,,,,,,,,,,,,,,,,,,,,,
beans, ground coffee, organic f/v, other vegetables, raw rice,,,,,,,,,,,,,,,,,,,,,,,
namkeen, shaving blade / razors, sugar,,,,,,,,,,,,,,,,,,,,,,,,,
beans, cotton / bandages, curd, gourd / cucumber, maida, other dals, other vegetables, powdered spices, raisins, raw peanuts,,,,,,,,,,,,,,,,,,
beans, liquid detergent, liquid soaps / bars, organic f/v, root vegetables, vermicelli,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, instant pastas, moong dal, namkeen, other vegetables, sunflower oils, urad dal,,,,,,,,,,,,,,,,,,,,
besan, maida, namkeen, organic masalas / spices, other dals, other vegetables, raisins, shaving blade / razors, sooji / rava, sugar, sunflower oils, urad dal, whole spices,,,,,,,,,,,,,,,
banana, other dals, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
beans, cashews, instant noodles, namkeen, raisins, raw peanuts, raw rice, ready mix, snacky nuts, vermicelli,,,,,,,,,,,,,,,,,,
other dry fruits,,,,,,,,,,,,,,,,,,,,,,,,,,,
mango juices, namkeen, other juices, regular pasta,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, root vegetables, sooji / rava, whole spices,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, green tea, instant pastas, other dals, raw rice, root vegetables, sooji / rava, sugar, toor dal,,,,,,,,,,,,,,,,,,
beans, organic f/v, organic flours, other vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, liquid soaps / bars, mosquito repellent, organic f/v, other oils, other vegetables, raw rice, root vegetables, shoe polish,,,,,,,,,,,,,,,,,
chips, namkeen, organic f/v, other dals, other vegetables, regular pasta,,,,,,,,,,,,,,,,,,,,,,
bread, raw rice, sooji / rava, sugar, urad dal,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, ground coffee, raw rice,,,,,,,,,,,,,,,,,,,,,,,,,
banana, cream biscuits, other flours, other vegetables, sanitary pads,,,,,,,,,,,,,,,,,,,,,,,
beans, cream biscuits, gourd / cucumber, other vegetables, raw peanuts, regular pasta, root vegetables,,,,,,,,,,,,,,,,,,,,,
banana, cakes, face packs / scrubs, gourd / cucumber, organic f/v, other dals, raw rice,,,,,,,,,,,,,,,,,,,,,
banana, beans, hair oil, organic f/v, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
organic f/v,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, mango juices, other dals, other vegetables, root vegetables, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,,
beans, exotic vegetables, namkeen, organic f/v, toor dal,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, organic f/v, other vegetables, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,
bread, buttermilk, milk, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,,,
beans, health drinks, organic dals / pulses, organic f/v, organic salt,sugar / jaggery, root vegetables,,,,,,,,,,,,,,,,,,,,,
other flours,,,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, gourd / cucumber, other insect repellent,,,,,,,,,,,,,,,,,,,,,,,,,
banana, gourd / cucumber, organic dals / pulses, organic f/v, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,
banana, beans, mosquito repellent, other vegetables, ready mix, root vegetables, tomato ketchup,,,,,,,,,,,,,,,,,,,,,
beans, glucose, marie / milk biscuits, moong dal, organic f/v, raisins, sugar, whole spices,,,,,,,,,,,,,,,,,,,,
exotic vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, other vegetables, raw peanuts, root vegetables, sooji / rava, toor dal,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber,,,,,,,,,,,,,,,,,,,,,,,,,,
organic dals / pulses, organic f/v, organic flours, organic rice / rice products,,,,,,,,,,,,,,,,,,,,,,,,
beans, besan, cream biscuits, gourd / cucumber, ground coffee, other vegetables, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,
other dals, sugar cubes, toor dal,,,,,,,,,,,,,,,,,,,,,,,,,
besan, mosquito repellent, organic f/v, organic flours, other dals, other dry fruits, regular pasta, whole spices,,,,,,,,,,,,,,,,,,,,
shaving blade / razors,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, mosquito repellent, namkeen, other dals, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,
bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, bread, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, cream biscuits, mosquito repellent, other vegetables, root vegetables, shoe polish,,,,,,,,,,,,,,,,,,,,,
beans, exotic vegetables, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
other dals, toor dal, urad dal,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, corn snacks, cream biscuits, exotic vegetables, gourd / cucumber, ice creams / desserts, namkeen, other dals, other vegetables, raw peanuts, root vegetables,,,,,,,,,,,,,,,,
other oils,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, cashews, sugar,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, exotic vegetables, jaggery, organic f/v, other vegetables, raw peanuts, root vegetables, shaving cream, foam / gels,,,,,,,,,,,,,,,,,,
other dals, whole spices,,,,,,,,,,,,,,,,,,,,,,,,,,
diapers / wipes,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, bread, gourd / cucumber, jaggery, other vegetables,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, gourd / cucumber, other dals, other vegetables, root vegetables, sooji / rava, sugar,,,,,,,,,,,,,,,,,,,,,
basmati rice, bread, health drinks, snacky nuts, washing bars,,,,,,,,,,,,,,,,,,,,,,,
gourd / cucumber, jaggery, liquid soaps / bars, packaged drinking water, raw peanuts, sugar, vermicelli, whole spices,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, other rice products, other vegetables, raw rice, sugar,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, cashews, organic dals / pulses, organic masalas / spices, other vegetables, raisins, raw rice, root vegetables, sooji / rava,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, cream biscuits, gourd / cucumber,,,,,,,,,,,,,,,,,,,,,,,,
aluminium foil / cling wrap, beans, namkeen, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,
banana, other oils, other vegetables, urad dal,,,,,,,,,,,,,,,,,,,,,,,,
chips, exotic vegetables, gourd / cucumber, raw rice,,,,,,,,,,,,,,,,,,,,,,,,
exotic vegetables, regular pasta, sugar,,,,,,,,,,,,,,,,,,,,,,,,,
instant noodles, namkeen, other vegetables, raisins, rasagulla / gulab jamun, root vegetables, snacky nuts, whole spices,,,,,,,,,,,,,,,,,,,,
cream biscuits, namkeen,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, bread, namkeen, organic f/v, root vegetables, snacky nuts,,,,,,,,,,,,,,,,,,,,,,
gourd / cucumber, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, ground coffee, health supplements, maida, mango juices, namkeen, organic masalas / spices, other juices, other vegetables, root vegetables, sunflower oils, whole spices,,,,,,,,,,,,,,,
beans, besan, boiled rice, exotic vegetables, gourd / cucumber, maida, organic f/v, other dals, other vegetables, root vegetables, sooji / rava, sugar, urad dal, whole spices,,,,,,,,,,,,,,
banana, curd, energy powders, organic f/v, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
banana, basmati rice, beans, boiled rice, butter / cream, cashews, ice creams / desserts, moong dal, namkeen, organic f/v, other dals, raisins, root vegetables, toor dal, urad dal,,,,,,,,,,,,,
banana, boiled rice, bread, cakes, chips, ghee, organic dals / pulses, organic f/v, other vegetables, root vegetables, snacky nuts, sunflower oils, toor dal,,,,,,,,,,,,,,,
beans, other dals, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, organic f/v, other vegetables, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, namkeen, organic f/v, other vegetables,,,,,,,,,,,,,,,,,,,,,,,
milk, whole spices,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, mosquito repellent, organic f/v, organic masalas / spices, other vegetables, sooji / rava,,,,,,,,,,,,,,,,,,,,,,
beans, ghee, healthy snacks, maida, moong dal, other dals, other flours, other rice products, raw peanuts, raw rice, rice flour, snacky nuts, sooji / rava, sugar, toor dal, urad dal, whole spices,,,,,,,,,,,
moong dal, other dals, root vegetables, sooji / rava,,,,,,,,,,,,,,,,,,,,,,,,
banana, glucose, marie / milk biscuits, instant noodles, moong dal, other dals, other vegetables, ready mix, vermicelli,,,,,,,,,,,,,,,,,,,
banana, beans, chilli / soya sauces, curd, namkeen, raisins,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, moong dal, other dals, root vegetables, shoe polish,,,,,,,,,,,,,,,,,,,,,,
other dry fruits, raisins,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, cakes, moong dal, other vegetables, snacky nuts,,,,,,,,,,,,,,,,,,,,,,
banana, gourd / cucumber, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, besan, boiled rice, bread, chinese noodles, cream biscuits, gourd / cucumber, health drinks, moong dal, oats, organic masalas / spices, organic salt,sugar / jaggery, other dals, other dry fruits, other rice products, other vegetables, raw rice, root vegetables, shampoo, toor dal, urad dal,,,,,
banana, basmati rice, corn snacks, namkeen, raw rice, root vegetables, shaving blade / razors, sooji / rava, sugar, whole spices,,,,,,,,,,,,,,,,,,
banana, bread, cream biscuits, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
beans, honey, jaggery, other flours, root vegetables, sooji / rava,,,,,,,,,,,,,,,,,,,,,,
mosquito repellent, organic dals / pulses, organic masalas / spices, organic rice / rice products, sooji / rava, sunflower oils, whole spices,,,,,,,,,,,,,,,,,,,,,
banana, beans, bread, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, namkeen, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,
raw rice, sugar,,,,,,,,,,,,,,,,,,,,,,,,,,
phenyles / acids,,,,,,,,,,,,,,,,,,,,,,,,,,,
besan, boiled rice, jaggery, maida, moong dal, other dals, other vegetables, root vegetables, sugar, sunflower oils, toor dal, urad dal,,,,,,,,,,,,,,,,
organic dals / pulses, organic f/v, organic rice / rice products, organic salt,sugar / jaggery, other dals, other oils,,,,,,,,,,,,,,,,,,,,,
basmati rice, beans, besan, ghee, ground coffee, sugar, sunflower oils, toor dal, whole spices,,,,,,,,,,,,,,,,,,,
banana, beans, glucose, marie / milk biscuits, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
exotic vegetables, organic f/v, other vegetables, root vegetables, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,,,
banana, beans, glucose, marie / milk biscuits, gourd / cucumber, ground coffee, ice creams / desserts, maida, moong dal, other dals, other vegetables, raisins, rice flour, root vegetables, sooji / rava, sugar, toor dal,,,,,,,,,,,
milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter / cream, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,,,,
organic f/v, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,,,,
health supplements, mustard oils, namkeen, other dals, whole spices,,,,,,,,,,,,,,,,,,,,,,,
besan, cashews, jaggery, maida, other dry fruits, other vegetables, raisins, rice flour, root vegetables, sugar, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,
gourd / cucumber, other dals, other dry fruits, other vegetables, raw rice, root vegetables,,,,,,,,,,,,,,,,,,,,,,
beans, glucose, marie / milk biscuits, gourd / cucumber, organic f/v, other vegetables,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other dals, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, moong dal, other dals, packaged drinking water, sooji / rava, toor dal, vermicelli,,,,,,,,,,,,,,,,,,,,,
bread, corn snacks, health drinks, namkeen, snacky nuts,,,,,,,,,,,,,,,,,,,,,,,
liquid detergent, other dals, raw rice, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
phenyles / acids,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice creams / desserts, moong dal, namkeen, other dals,,,,,,,,,,,,,,,,,,,,,,,,
mosquito repellent,,,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, ice creams / desserts, other dals, other vegetables, urad dal,,,,,,,,,,,,,,,,,,,,,,
other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, raisins, raw rice, sugar, sunflower oils, toffee / candy,,,,,,,,,,,,,,,,,,,,,,
banana, beans, besan, boiled rice, health drinks, moong dal, namkeen, root vegetables, sooji / rava, toor dal, urad dal,,,,,,,,,,,,,,,,,
